Copo,Name,Distribution Date,Amount
5303,Town of New Alluwe,13-Nov-18,14.76
5303,Town of New Alluwe,11-Dec-18,13.49
5303,Town of New Alluwe,10-Jan-19,13.09
5303,Town of New Alluwe,11-Feb-19,13.30
5303,Town of New Alluwe,11-Mar-19,10.88
5303,Town of New Alluwe,9-Apr-19,13.12
5303,Town of New Alluwe,10-May-19,11.02
5303,Town of New Alluwe,11-Jun-19,16.29
5305,Town of Delaware,10-Jul-18,66.22
5305,Town of Delaware,10-Aug-18,65.24
5305,Town of Delaware,11-Sep-18,64.07
5305,Town of Delaware,8-Oct-18,55.75
5305,Town of Delaware,13-Nov-18,68.86
5305,Town of Delaware,11-Dec-18,62.96
5305,Town of Delaware,10-Jan-19,61.10
5305,Town of Delaware,11-Feb-19,62.05
5305,Town of Delaware,11-Mar-19,50.75
5305,Town of Delaware,9-Apr-19,61.21
5305,Town of Delaware,10-May-19,51.44
5305,Town of Delaware,11-Jun-19,76.04
5310,Town of Lenapah,10-Jul-18,46.65
5310,Town of Lenapah,10-Aug-18,45.96
5310,Town of Lenapah,11-Sep-18,45.14
5310,Town of Lenapah,8-Oct-18,39.27
5310,Town of Lenapah,13-Nov-18,48.51
5310,Town of Lenapah,11-Dec-18,44.35
5310,Town of Lenapah,10-Jan-19,43.04
5310,Town of Lenapah,11-Feb-19,43.71
5310,Town of Lenapah,11-Mar-19,35.75
5310,Town of Lenapah,9-Apr-19,43.12
5310,Town of Lenapah,10-May-19,36.24
5310,Town of Lenapah,11-Jun-19,53.56
5315,City of Nowata,10-Jul-18,594.65
5315,City of Nowata,10-Aug-18,585.87
5315,City of Nowata,11-Sep-18,575.40
5315,City of Nowata,8-Oct-18,500.63
5315,City of Nowata,13-Nov-18,618.36
5315,City of Nowata,11-Dec-18,565.42
5315,City of Nowata,10-Jan-19,548.68
5315,City of Nowata,11-Feb-19,557.23
5315,City of Nowata,11-Mar-19,455.78
5315,City of Nowata,9-Apr-19,549.66
5315,City of Nowata,10-May-19,461.96
5315,City of Nowata,11-Jun-19,682.83
5320,Town of S Coffeyville,10-Jul-18,122.65
5320,Town of S Coffeyville,10-Aug-18,120.84
5320,Town of S Coffeyville,11-Sep-18,118.68
5320,Town of S Coffeyville,8-Oct-18,103.26
5320,Town of S Coffeyville,13-Nov-18,127.54
5320,Town of S Coffeyville,11-Dec-18,116.62
5320,Town of S Coffeyville,10-Jan-19,113.17
5320,Town of S Coffeyville,11-Feb-19,114.93
5320,Town of S Coffeyville,11-Mar-19,94.01
5320,Town of S Coffeyville,9-Apr-19,113.37
5320,Town of S Coffeyville,10-May-19,95.28
5320,Town of S Coffeyville,11-Jun-19,140.84
5325,Town of Wann,10-Jul-18,20.06
5325,Town of Wann,10-Aug-18,19.76
5325,Town of Wann,11-Sep-18,19.41
5325,Town of Wann,8-Oct-18,16.89
5325,Town of Wann,13-Nov-18,20.86
5325,Town of Wann,11-Dec-18,19.07
5325,Town of Wann,10-Jan-19,18.51
5325,Town of Wann,11-Feb-19,18.80
5325,Town of Wann,11-Mar-19,15.38
5325,Town of Wann,9-Apr-19,18.54
5325,Town of Wann,10-May-19,15.58
5325,Town of Wann,11-Jun-19,23.04
5403,Town of Bearden,10-Jul-18,21.86
5403,Town of Bearden,10-Aug-18,21.53
5403,Town of Bearden,11-Sep-18,21.15
5403,Town of Bearden,8-Oct-18,18.40
5403,Town of Bearden,13-Nov-18,22.73
5403,Town of Bearden,11-Dec-18,20.78
5403,Town of Bearden,10-Jan-19,20.17
5403,Town of Bearden,11-Feb-19,20.48
5403,Town of Bearden,11-Mar-19,16.75
5403,Town of Bearden,9-Apr-19,20.20
5403,Town of Bearden,10-May-19,16.98
5403,Town of Bearden,11-Jun-19,25.10
5405,Town of Boley,10-Jul-18,191.97
5405,Town of Boley,10-Aug-18,189.13
5405,Town of Boley,11-Sep-18,185.75
5405,Town of Boley,8-Oct-18,161.61
5405,Town of Boley,13-Nov-18,199.62
5405,Town of Boley,11-Dec-18,182.53
5405,Town of Boley,10-Jan-19,177.12
5405,Town of Boley,11-Feb-19,179.89
5405,Town of Boley,11-Mar-19,147.13
5405,Town of Boley,9-Apr-19,177.44
5405,Town of Boley,10-May-19,149.13
5405,Town of Boley,11-Jun-19,220.43
5410,Town of Castle,10-Jul-18,17.45
5410,Town of Castle,10-Aug-18,17.19
5410,Town of Castle,11-Sep-18,16.89
5410,Town of Castle,8-Oct-18,14.69
5410,Town of Castle,13-Nov-18,18.15
5410,Town of Castle,11-Dec-18,16.59
5410,Town of Castle,10-Jan-19,16.10
5410,Town of Castle,11-Feb-19,16.35
5410,Town of Castle,11-Mar-19,13.38
5410,Town of Castle,9-Apr-19,16.13
5410,Town of Castle,10-May-19,13.56
5410,Town of Castle,11-Jun-19,20.04
5412,Town of Clearview,10-Jul-18,7.67
5412,Town of Clearview,10-Aug-18,7.55
5412,Town of Clearview,11-Sep-18,7.42
5412,Town of Clearview,8-Oct-18,6.45
5412,Town of Clearview,13-Nov-18,7.97
5412,Town of Clearview,11-Dec-18,7.29
5412,Town of Clearview,10-Jan-19,7.07
5412,Town of Clearview,11-Feb-19,7.18
5412,Town of Clearview,11-Mar-19,5.88
5412,Town of Clearview,9-Apr-19,7.09
5412,Town of Clearview,10-May-19,5.95
5412,Town of Clearview,11-Jun-19,8.80
5413,Town of Ixl,10-Jul-18,8.15
5413,Town of Ixl,10-Aug-18,8.03
5413,Town of Ixl,11-Sep-18,7.89
5413,Town of Ixl,8-Oct-18,6.87
5413,Town of Ixl,13-Nov-18,8.48
5413,Town of Ixl,11-Dec-18,7.75
5413,Town of Ixl,10-Jan-19,7.52
5413,Town of Ixl,11-Feb-19,7.64
5413,Town of Ixl,11-Mar-19,6.25
5413,Town of Ixl,9-Apr-19,7.54
5413,Town of Ixl,10-May-19,6.34
5413,Town of Ixl,11-Jun-19,9.36
5415,City of Okemah,10-Jul-18,521.26
5415,City of Okemah,10-Aug-18,513.56
5415,City of Okemah,11-Sep-18,504.39
5415,City of Okemah,8-Oct-18,438.84
5415,City of Okemah,13-Nov-18,542.04
5415,City of Okemah,11-Dec-18,495.63
5415,City of Okemah,10-Jan-19,480.96
5415,City of Okemah,11-Feb-19,488.46
5415,City of Okemah,11-Mar-19,399.53
5415,City of Okemah,9-Apr-19,481.82
5415,City of Okemah,10-May-19,404.94
5415,City of Okemah,11-Jun-19,598.55
5420,Town of Paden,10-Jul-18,75.35
5420,Town of Paden,10-Aug-18,74.24
5420,Town of Paden,11-Sep-18,72.91
5420,Town of Paden,8-Oct-18,63.44
5420,Town of Paden,13-Nov-18,78.35
5420,Town of Paden,11-Dec-18,71.65
5420,Town of Paden,10-Jan-19,69.53
5420,Town of Paden,11-Feb-19,70.61
5420,Town of Paden,11-Mar-19,57.75
5420,Town of Paden,9-Apr-19,69.65
5420,Town of Paden,10-May-19,58.54
5420,Town of Paden,11-Jun-19,86.52
5425,City of Weleetka,10-Jul-18,158.69
5425,City of Weleetka,10-Aug-18,156.35
5425,City of Weleetka,11-Sep-18,153.56
5425,City of Weleetka,8-Oct-18,133.60
5425,City of Weleetka,13-Nov-18,165.02
5425,City of Weleetka,11-Dec-18,150.89
5425,City of Weleetka,10-Jan-19,146.42
5425,City of Weleetka,11-Feb-19,148.71
5425,City of Weleetka,11-Mar-19,121.63
5425,City of Weleetka,9-Apr-19,146.69
5425,City of Weleetka,10-May-19,123.28
5425,City of Weleetka,11-Jun-19,182.22
5503,Town of Arcadia,10-Jul-18,44.36
5503,Town of Arcadia,10-Aug-18,43.71
5503,Town of Arcadia,11-Sep-18,42.93
5503,Town of Arcadia,8-Oct-18,37.35
5503,Town of Arcadia,13-Nov-18,46.13
5503,Town of Arcadia,11-Dec-18,42.18
5503,Town of Arcadia,10-Jan-19,40.93
5503,Town of Arcadia,11-Feb-19,41.57
5503,Town of Arcadia,11-Mar-19,34.00
5503,Town of Arcadia,9-Apr-19,41.01
5503,Town of Arcadia,10-May-19,34.46
5503,Town of Arcadia,11-Jun-19,50.94
5505,City of Bethany,10-Jul-18,"3,164.41"
5505,City of Bethany,10-Aug-18,"3,117.67"
5505,City of Bethany,11-Sep-18,"3,061.99"
5505,City of Bethany,8-Oct-18,"2,664.10"
5505,City of Bethany,13-Nov-18,"3,290.55"
5505,City of Bethany,11-Dec-18,"3,008.84"
5505,City of Bethany,10-Jan-19,"2,919.76"
5505,City of Bethany,11-Feb-19,"2,965.28"
5505,City of Bethany,11-Mar-19,"2,425.41"
5505,City of Bethany,9-Apr-19,"2,925.00"
5505,City of Bethany,10-May-19,"2,458.27"
5505,City of Bethany,11-Jun-19,"3,633.62"
5510,Town of Choctaw,10-Jul-18,"2,042.63"
5510,Town of Choctaw,10-Aug-18,"2,012.46"
5510,Town of Choctaw,11-Sep-18,"1,976.51"
5510,Town of Choctaw,8-Oct-18,"1,719.68"
5510,Town of Choctaw,13-Nov-18,"2,124.05"
5510,Town of Choctaw,11-Dec-18,"1,942.21"
5510,Town of Choctaw,10-Jan-19,"1,884.71"
5510,Town of Choctaw,11-Feb-19,"1,914.09"
5510,Town of Choctaw,11-Mar-19,"1,565.61"
5510,Town of Choctaw,9-Apr-19,"1,888.09"
5510,Town of Choctaw,10-May-19,"1,586.82"
5510,Town of Choctaw,11-Jun-19,"2,345.51"
5515,City of Del City,10-Jul-18,"3,555.19"
5515,City of Del City,10-Aug-18,"3,502.68"
5515,City of Del City,11-Sep-18,"3,440.12"
5515,City of Del City,8-Oct-18,"2,993.10"
5515,City of Del City,13-Nov-18,"3,696.90"
5515,City of Del City,11-Dec-18,"3,380.41"
5515,City of Del City,10-Jan-19,"3,280.33"
5515,City of Del City,11-Feb-19,"3,331.47"
5515,City of Del City,11-Mar-19,"2,724.93"
5515,City of Del City,9-Apr-19,"3,286.22"
5515,City of Del City,10-May-19,"2,761.85"
5515,City of Del City,11-Jun-19,"4,082.35"
5520,City of Edmond,10-Jul-18,"14,996.79"
5520,City of Edmond,10-Aug-18,"14,775.26"
5520,City of Edmond,11-Sep-18,"14,511.37"
5520,City of Edmond,8-Oct-18,"12,625.71"
5520,City of Edmond,13-Nov-18,"15,594.56"
5520,City of Edmond,11-Dec-18,"14,259.52"
5520,City of Edmond,10-Jan-19,"13,837.33"
5520,City of Edmond,11-Feb-19,"14,053.05"
5520,City of Edmond,11-Mar-19,"11,494.52"
5520,City of Edmond,9-Apr-19,"13,862.18"
5520,City of Edmond,10-May-19,"11,650.26"
5520,City of Edmond,11-Jun-19,"17,220.48"
5525,Town of Forest Park,10-Jul-18,174.51
5525,Town of Forest Park,10-Aug-18,171.94
5525,Town of Forest Park,11-Sep-18,168.87
5525,Town of Forest Park,8-Oct-18,146.92
5525,Town of Forest Park,13-Nov-18,181.47
5525,Town of Forest Park,11-Dec-18,165.93
5525,Town of Forest Park,10-Jan-19,161.02
5525,Town of Forest Park,11-Feb-19,163.53
5525,Town of Forest Park,11-Mar-19,133.76
5525,Town of Forest Park,9-Apr-19,161.31
5525,Town of Forest Park,10-May-19,135.57
5525,Town of Forest Park,11-Jun-19,200.39
5530,Town of Harrah,10-Jul-18,"1,029.31"
5530,Town of Harrah,10-Aug-18,"1,014.10"
5530,Town of Harrah,11-Sep-18,995.99
5530,Town of Harrah,8-Oct-18,866.57
5530,Town of Harrah,13-Nov-18,"1,070.33"
5530,Town of Harrah,11-Dec-18,978.70
5530,Town of Harrah,10-Jan-19,949.73
5530,Town of Harrah,11-Feb-19,964.53
5530,Town of Harrah,11-Mar-19,788.93
5530,Town of Harrah,9-Apr-19,951.43
5530,Town of Harrah,10-May-19,799.62
5530,Town of Harrah,11-Jun-19,"1,181.93"
5535,Town of Jones,10-Jul-18,505.28
5535,Town of Jones,10-Aug-18,497.81
5535,Town of Jones,11-Sep-18,488.92
5535,Town of Jones,8-Oct-18,425.39
5535,Town of Jones,13-Nov-18,525.42
5535,Town of Jones,11-Dec-18,480.44
5535,Town of Jones,10-Jan-19,466.21
5535,Town of Jones,11-Feb-19,473.48
5535,Town of Jones,11-Mar-19,387.28
5535,Town of Jones,9-Apr-19,467.05
5535,Town of Jones,10-May-19,392.52
5535,Town of Jones,11-Jun-19,580.20
5537,Town of Lake Aluma,10-Jul-18,14.84
5537,Town of Lake Aluma,10-Aug-18,14.62
5537,Town of Lake Aluma,11-Sep-18,14.36
5537,Town of Lake Aluma,8-Oct-18,12.50
5537,Town of Lake Aluma,13-Nov-18,15.43
5537,Town of Lake Aluma,11-Dec-18,14.11
5537,Town of Lake Aluma,10-Jan-19,13.69
5537,Town of Lake Aluma,11-Feb-19,13.91
5537,Town of Lake Aluma,11-Mar-19,11.38
5537,Town of Lake Aluma,9-Apr-19,13.72
5537,Town of Lake Aluma,10-May-19,11.53
5537,Town of Lake Aluma,11-Jun-19,17.04
5540,Town of Luther,10-Jul-18,276.29
5540,Town of Luther,10-Aug-18,272.21
5540,Town of Luther,11-Sep-18,267.34
5540,Town of Luther,8-Oct-18,232.60
5540,Town of Luther,13-Nov-18,287.30
5540,Town of Luther,11-Dec-18,262.70
5540,Town of Luther,10-Jan-19,254.93
5540,Town of Luther,11-Feb-19,258.90
5540,Town of Luther,11-Mar-19,211.76
5540,Town of Luther,9-Apr-19,255.38
5540,Town of Luther,10-May-19,214.63
5540,Town of Luther,11-Jun-19,317.25
5555,City of Midwest City,10-Jul-18,"9,346.77"
5555,City of Midwest City,10-Aug-18,"9,208.71"
5555,City of Midwest City,11-Sep-18,"9,044.24"
5555,City of Midwest City,8-Oct-18,"7,869.00"
5555,City of Midwest City,13-Nov-18,"9,719.34"
5555,City of Midwest City,11-Dec-18,"8,887.27"
5555,City of Midwest City,10-Jan-19,"8,624.14"
5555,City of Midwest City,11-Feb-19,"8,758.59"
5555,City of Midwest City,11-Mar-19,"7,163.98"
5555,City of Midwest City,9-Apr-19,"8,639.63"
5555,City of Midwest City,10-May-19,"7,261.04"
5555,City of Midwest City,11-Jun-19,"10,732.69"
5560,City of Nichols Hills,10-Jul-18,633.96
5560,City of Nichols Hills,10-Aug-18,624.59
5560,City of Nichols Hills,11-Sep-18,613.44
5560,City of Nichols Hills,8-Oct-18,533.73
5560,City of Nichols Hills,13-Nov-18,659.23
5560,City of Nichols Hills,11-Dec-18,602.79
5560,City of Nichols Hills,10-Jan-19,584.94
5560,City of Nichols Hills,11-Feb-19,594.06
5560,City of Nichols Hills,11-Mar-19,485.91
5560,City of Nichols Hills,9-Apr-19,586.00
5560,City of Nichols Hills,10-May-19,492.49
5560,City of Nichols Hills,11-Jun-19,727.96
5565,Town of Nicoma Park,10-Jul-18,404.64
5565,Town of Nicoma Park,10-Aug-18,398.67
5565,Town of Nicoma Park,11-Sep-18,391.55
5565,Town of Nicoma Park,8-Oct-18,340.67
5565,Town of Nicoma Park,13-Nov-18,420.77
5565,Town of Nicoma Park,11-Dec-18,384.75
5565,Town of Nicoma Park,10-Jan-19,373.36
5565,Town of Nicoma Park,11-Feb-19,379.18
5565,Town of Nicoma Park,11-Mar-19,310.15
5565,Town of Nicoma Park,9-Apr-19,374.03
5565,Town of Nicoma Park,10-May-19,314.35
5565,Town of Nicoma Park,11-Jun-19,464.64
5570,City of Oklahoma City,10-Jul-18,"104,977.04"
5570,City of Oklahoma City,10-Aug-18,"103,426.56"
5570,City of Oklahoma City,11-Sep-18,"101,579.32"
5570,City of Oklahoma City,8-Oct-18,"88,379.58"
5570,City of Oklahoma City,13-Nov-18,"109,161.50"
5570,City of Oklahoma City,11-Dec-18,"99,816.42"
5570,City of Oklahoma City,10-Jan-19,"96,861.01"
5570,City of Oklahoma City,11-Feb-19,"98,370.94"
5570,City of Oklahoma City,11-Mar-19,"80,461.22"
5570,City of Oklahoma City,9-Apr-19,"97,034.87"
5570,City of Oklahoma City,10-May-19,"81,551.77"
5570,City of Oklahoma City,11-Jun-19,"120,542.98"
5575,Town of Smith Village,10-Jul-18,11.91
5575,Town of Smith Village,10-Aug-18,11.73
5575,Town of Smith Village,11-Sep-18,11.52
5575,Town of Smith Village,8-Oct-18,10.02
5575,Town of Smith Village,13-Nov-18,12.38
5575,Town of Smith Village,11-Dec-18,11.32
5575,Town of Smith Village,10-Jan-19,10.99
5575,Town of Smith Village,11-Feb-19,11.16
5575,Town of Smith Village,11-Mar-19,9.13
5575,Town of Smith Village,9-Apr-19,11.01
5575,Town of Smith Village,10-May-19,9.25
5575,Town of Smith Village,11-Jun-19,13.67
5580,Town of Spencer,10-Jul-18,652.06
5580,Town of Spencer,10-Aug-18,642.43
5580,Town of Spencer,11-Sep-18,630.96
5580,Town of Spencer,8-Oct-18,548.97
5580,Town of Spencer,13-Nov-18,678.05
5580,Town of Spencer,11-Dec-18,620.01
5580,Town of Spencer,10-Jan-19,601.65
5580,Town of Spencer,11-Feb-19,611.03
5580,Town of Spencer,11-Mar-19,499.78
5580,Town of Spencer,9-Apr-19,602.73
5580,Town of Spencer,10-May-19,506.56
5580,Town of Spencer,11-Jun-19,748.75
5585,Town of Valley Brook,10-Jul-18,126.07
5585,Town of Valley Brook,10-Aug-18,124.21
5585,Town of Valley Brook,11-Sep-18,121.99
5585,Town of Valley Brook,8-Oct-18,106.14
5585,Town of Valley Brook,13-Nov-18,131.10
5585,Town of Valley Brook,11-Dec-18,119.88
5585,Town of Valley Brook,10-Jan-19,116.33
5585,Town of Valley Brook,11-Feb-19,118.14
5585,Town of Valley Brook,11-Mar-19,96.63
5585,Town of Valley Brook,9-Apr-19,116.54
5585,Town of Valley Brook,10-May-19,97.94
5585,Town of Valley Brook,11-Jun-19,144.77
5590,City of The Village,10-Jul-18,"1,534.26"
5590,City of The Village,10-Aug-18,"1,511.59"
5590,City of The Village,11-Sep-18,"1,484.59"
5590,City of The Village,8-Oct-18,"1,291.68"
5590,City of The Village,13-Nov-18,"1,595.41"
5590,City of The Village,11-Dec-18,"1,458.83"
5590,City of The Village,10-Jan-19,"1,415.64"
5590,City of The Village,11-Feb-19,"1,437.71"
5590,City of The Village,11-Mar-19,"1,175.95"
5590,City of The Village,9-Apr-19,"1,418.18"
5590,City of The Village,10-May-19,"1,191.89"
5590,City of The Village,11-Jun-19,"1,761.75"
5595,City of Warr Acres,10-Jul-18,"1,685.28"
5595,City of Warr Acres,10-Aug-18,"1,660.39"
5595,City of Warr Acres,11-Sep-18,"1,630.73"
5595,City of Warr Acres,8-Oct-18,"1,418.83"
5595,City of Warr Acres,13-Nov-18,"1,752.46"
5595,City of Warr Acres,11-Dec-18,"1,602.43"
5595,City of Warr Acres,10-Jan-19,"1,554.99"
5595,City of Warr Acres,11-Feb-19,"1,579.23"
5595,City of Warr Acres,11-Mar-19,"1,291.71"
5595,City of Warr Acres,9-Apr-19,"1,557.78"
5595,City of Warr Acres,10-May-19,"1,309.21"
5595,City of Warr Acres,11-Jun-19,"1,935.17"
5598,Town of Woodlawn Park,10-Jul-18,25.12
5598,Town of Woodlawn Park,10-Aug-18,24.75
5598,Town of Woodlawn Park,11-Sep-18,24.30
5598,Town of Woodlawn Park,8-Oct-18,21.15
5598,Town of Woodlawn Park,13-Nov-18,26.12
5598,Town of Woodlawn Park,11-Dec-18,23.88
5598,Town of Woodlawn Park,10-Jan-19,23.18
5598,Town of Woodlawn Park,11-Feb-19,23.54
5598,Town of Woodlawn Park,11-Mar-19,19.25
5598,Town of Woodlawn Park,9-Apr-19,23.22
5598,Town of Woodlawn Park,10-May-19,19.51
5598,Town of Woodlawn Park,11-Jun-19,28.84
5605,City of Beggs,10-Jul-18,203.71
5605,City of Beggs,10-Aug-18,200.70
5605,City of Beggs,11-Sep-18,197.11
5605,City of Beggs,8-Oct-18,171.50
5605,City of Beggs,13-Nov-18,211.83
5605,City of Beggs,11-Dec-18,193.69
5605,City of Beggs,10-Jan-19,187.96
5605,City of Beggs,11-Feb-19,190.89
5605,City of Beggs,11-Mar-19,156.14
5605,City of Beggs,9-Apr-19,188.30
5605,City of Beggs,10-May-19,158.25
5605,City of Beggs,11-Jun-19,233.91
5615,City of Dewar,10-Jul-18,141.41
5615,City of Dewar,10-Aug-18,139.32
5615,City of Dewar,11-Sep-18,136.83
5615,City of Dewar,8-Oct-18,119.05
5615,City of Dewar,13-Nov-18,147.04
5615,City of Dewar,11-Dec-18,134.45
5615,City of Dewar,10-Jan-19,130.47
5615,City of Dewar,11-Feb-19,132.51
5615,City of Dewar,11-Mar-19,108.38
5615,City of Dewar,9-Apr-19,130.71
5615,City of Dewar,10-May-19,109.85
5615,City of Dewar,11-Jun-19,162.37
5620,Town of Grayson,10-Jul-18,25.44
5620,Town of Grayson,10-Aug-18,25.07
5620,Town of Grayson,11-Sep-18,24.62
5620,Town of Grayson,8-Oct-18,21.42
5620,Town of Grayson,13-Nov-18,26.46
5620,Town of Grayson,11-Dec-18,24.19
5620,Town of Grayson,10-Jan-19,23.48
5620,Town of Grayson,11-Feb-19,23.84
5620,Town of Grayson,11-Mar-19,19.50
5620,Town of Grayson,9-Apr-19,23.52
5620,Town of Grayson,10-May-19,19.77
5620,Town of Grayson,11-Jun-19,29.22
5624,Town of Schulter,10-Jul-18,81.71
5624,Town of Schulter,10-Aug-18,80.50
5624,Town of Schulter,11-Sep-18,79.07
5624,Town of Schulter,8-Oct-18,68.79
5624,Town of Schulter,13-Nov-18,84.97
5624,Town of Schulter,11-Dec-18,77.69
5624,Town of Schulter,10-Jan-19,75.39
5624,Town of Schulter,11-Feb-19,76.57
5624,Town of Schulter,11-Mar-19,62.63
5624,Town of Schulter,9-Apr-19,75.53
5624,Town of Schulter,10-May-19,63.48
5624,Town of Schulter,11-Jun-19,93.83
5625,City of Henryetta,10-Jul-18,923.78
5625,City of Henryetta,10-Aug-18,910.14
5625,City of Henryetta,11-Sep-18,893.88
5625,City of Henryetta,8-Oct-18,777.73
5625,City of Henryetta,13-Nov-18,960.60
5625,City of Henryetta,11-Dec-18,878.37
5625,City of Henryetta,10-Jan-19,852.36
5625,City of Henryetta,11-Feb-19,865.65
5625,City of Henryetta,11-Mar-19,708.05
5625,City of Henryetta,9-Apr-19,853.89
5625,City of Henryetta,10-May-19,717.64
5625,City of Henryetta,11-Jun-19,"1,060.76"
5630,Town of Hoffman,10-Jul-18,20.06
5630,Town of Hoffman,10-Aug-18,19.76
5630,Town of Hoffman,11-Sep-18,19.41
5630,Town of Hoffman,8-Oct-18,16.89
5630,Town of Hoffman,13-Nov-18,20.86
5630,Town of Hoffman,11-Dec-18,19.07
5630,Town of Hoffman,10-Jan-19,18.51
5630,Town of Hoffman,11-Feb-19,18.80
5630,Town of Hoffman,11-Mar-19,15.38
5630,Town of Hoffman,9-Apr-19,18.54
5630,Town of Hoffman,10-May-19,15.58
5630,Town of Hoffman,11-Jun-19,23.04
5635,City of Morris,10-Jul-18,236.33
5635,City of Morris,10-Aug-18,232.84
5635,City of Morris,11-Sep-18,228.68
5635,City of Morris,8-Oct-18,198.96
5635,City of Morris,13-Nov-18,245.75
5635,City of Morris,11-Dec-18,224.71
5635,City of Morris,10-Jan-19,218.06
5635,City of Morris,11-Feb-19,221.46
5635,City of Morris,11-Mar-19,181.14
5635,City of Morris,9-Apr-19,218.45
5635,City of Morris,10-May-19,183.59
5635,City of Morris,11-Jun-19,271.37
5640,City of Okmulgee,10-Jul-18,"1,956.84"
5640,City of Okmulgee,10-Aug-18,"1,927.93"
5640,City of Okmulgee,11-Sep-18,"1,893.50"
5640,City of Okmulgee,8-Oct-18,"1,647.45"
5640,City of Okmulgee,13-Nov-18,"2,034.84"
5640,City of Okmulgee,11-Dec-18,"1,860.64"
5640,City of Okmulgee,10-Jan-19,"1,805.55"
5640,City of Okmulgee,11-Feb-19,"1,833.70"
5640,City of Okmulgee,11-Mar-19,"1,499.85"
5640,City of Okmulgee,9-Apr-19,"1,808.79"
5640,City of Okmulgee,10-May-19,"1,520.17"
5640,City of Okmulgee,11-Jun-19,"2,247.00"
5645,Town of Winchester,10-Jul-18,84.32
5645,Town of Winchester,10-Aug-18,83.08
5645,Town of Winchester,11-Sep-18,81.59
5645,Town of Winchester,8-Oct-18,70.99
5645,Town of Winchester,13-Nov-18,87.68
5645,Town of Winchester,11-Dec-18,80.18
5645,Town of Winchester,10-Jan-19,77.80
5645,Town of Winchester,11-Feb-19,79.01
5645,Town of Winchester,11-Mar-19,64.63
5645,Town of Winchester,9-Apr-19,77.94
5645,Town of Winchester,10-May-19,65.50
5645,Town of Winchester,11-Jun-19,96.82
5705,Town of Avant,10-Jul-18,49.58
5705,Town of Avant,10-Aug-18,48.85
5705,Town of Avant,11-Sep-18,47.98
5705,Town of Avant,8-Oct-18,41.74
5705,Town of Avant,13-Nov-18,51.56
5705,Town of Avant,11-Dec-18,47.14
5705,Town of Avant,10-Jan-19,45.75
5705,Town of Avant,11-Feb-19,46.46
5705,Town of Avant,11-Mar-19,38.00
5705,Town of Avant,9-Apr-19,45.83
5705,Town of Avant,10-May-19,38.52
5705,Town of Avant,11-Jun-19,56.93
5710,City of Barnsdall,10-Jul-18,190.82
5710,City of Barnsdall,10-Aug-18,188.00
5710,City of Barnsdall,11-Sep-18,184.65
5710,City of Barnsdall,8-Oct-18,160.65
5710,City of Barnsdall,13-Nov-18,198.43
5710,City of Barnsdall,11-Dec-18,181.44
5710,City of Barnsdall,10-Jan-19,176.07
5710,City of Barnsdall,11-Feb-19,178.82
5710,City of Barnsdall,11-Mar-19,146.26
5710,City of Barnsdall,9-Apr-19,176.39
